244,89.0041,"CHRZAN TARTY SŁOIK DUŻY 300 G ""KOSZ NATURY"" PL",,SZT,POLSKA,5%,"5,45","5,73"
245,89.0041(3),"CHRZAN TARTY SŁOIK MAŁY 190 G ""KOSZ NATURY"" PL",,SZT,POLSKA,5%,"4,85","5,10"
246,1,CIECIERZYCA KG PL,,KG,POLSKA,5%,"9,60","10,08"
247,2,"ĆWIKŁA 280 G ""SŁOWIAŃSKIE SKARBY"" PL",,szt.,POLSKA,5%,"5,05","5,31"
248,1,ĆWIKŁA BABUNI NA OSTRO SŁOIK PL,,szt.,POLSKA,5%,"4,70","4,94"
249,2,ĆWIKŁA OSTRA SMAK TRADYCJI SŁOIK 290 G PL,,szt.,POLSKA,5%,"3,05","3,21"
250,121.0016(1),ĆWIKŁA Z CHRZANEM KOSZ NATURY 300 G PL,,szt.,POLSKA,5%,"5,20","5,46"
251,89.0043,ĆWIKŁA Z CHRZANEM SMAK TRADYCJI SŁOIK 290 G PL,,szt.,POLSKA,5%,"2,90","3,05"
252,89.0007(1)(1)(1),ĆWIKŁA Z DOMOWEJ SPIŻARNI SŁOIK 280 G PL,,szt.,POLSKA,5%,"4,20","4,41"
253,89.0131(1),FASOLA BIAŁA DROBNA KG PL,,KG,POLSKA,5%,"10,60","11,13"
254,89.0048(1),FASOLA JAŚ ŚREDNI KG PL,,KG,POLSKA,5%,"9,65","10,14"
255,133.0002,"FASOLA JAŚ ŚREDNI OBIERANY 0,5 KG PL",,KG,POLSKA,5%,"19,25","20,22"
256,37104,FASOLA JAŚ TYCZNY KG PE,,KG,PERU,5%,"16,80","17,64"
257,,FISTASZKI OP 5 KG CN,,KG,CHINY,5%,"15,60","16,38"
258,,GRECKI SOS CZOSNKOWY BABUNI SZT PL,,SZT,POLSKA,5%,"6,45","6,78"
259,1,GROCH ŁUPANY KG PL,,KG,POLSKA,5%,"3,85","4,05"
260,2,KASZA GRYCZANA BIAŁA KG PL,,KG,POLSKA,5%,"5,75","6,04"
261,3,KASZA GRYCZANA PALONA KG PL,,KG,POLSKA,5%,"5,90","6,20"
262,4,KASZA JAGLANA KG PL,,KG.,POLSKA,5%,"5,30","5,57"
263,5,KASZA JĘCZMIENNA PERŁOWA KG PL,,KG,POLSKA,5%,"4,85","5,10"
264,6,KASZA PĘCZAK KG PL,,KG,POLSKA,5%,"3,15","3,31"
265,7,KONCENTRAT BURACZANY SŁOIK ''KOSZ NATURY'' PL,,SZT,POLSKA,5%,"7,20","7,56"
266,8,"KORECZKI ZAKĄSKOWE SŁOIK ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"7,20","7,56"
267,9,KOŹLARZ SUSZ KRAJANKA 20 G SZT PL,,szt.,POLSKA,5%,"4,40","4,62"
268,10,MAŚLAK SUSZONY 20 G SZT PL,,szt.,POLSKA,5%,"4,60","4,83"
269,11,MIÓD POLSKI 1 KG PL,,SZT,POLSKA ,5%,"32,80","34,44"
270,13,MIÓD PROPOLISOWY 815 G PL,,SZT.,POLSKA ,5%,"32,40","34,02"
271,14,MORELA SUSZONA BIAŁE OP 5 KG PL,,KG,POLSKA ,5%,"31,45","33,03"
272,15,MUSZTARDA RYCERSKA BABUNI SŁOIK DUŻY PL,,SZT,POLSKA,8%,"4,70","5,08"
273,16,MUSZTARDA RYCERSKA BABUNI SŁOIK MAŁY PL,,SZT,POLSKA,8%,"3,90","4,22"
274,17,"OGÓR KONSERWOWY W MUSZTARDZIE ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"10,80","11,34"
275,18,OGÓREK KANAPKOWY DROS SŁOIK 720 G PL,,szt.,POLSKA,5%,"7,25","7,62"
276,19,OGÓREK KANAPKOWY SŁOIK '' KOSZ NATURY '' PL,,szt.,POLSKA,5%,"7,20","7,56"
277,20,OGÓREK KASZUBSKI 640 G SMAK TRADYCJI PL,,szt.,POLSKA,5%,"6,70","7,04"
278,21,OGÓREK KISZONY 640 G SMAK TRADYCJI PL,,szt.,POLSKA,5%,"6,60","6,93"
279,22,OGÓREK KISZONY Z BABCINEJ BECZKI SŁOIK PL,,szt.,POLSKA,5%,"8,40","8,82"
280,23,"OGÓREK KONSERWOWY 2,2 L ""GRZEŚKOWIAK"" PL",,szt.,POLSKA,5%,"32,40","34,02"
281,24,"OGÓREK PIEKIELNY 900 G SŁOIK ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"10,80","11,34"
282,25,"OGÓREK SŁODKI 900 G SŁOIK ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"10,80","11,34"
283,26,OGÓRKI KORNISZONKI 640 G SMAK TRADYCJI PL,,szt.,POLSKA,5%,"6,45","6,78"
284,27,OGÓRKI KORNISZONY BABUNI SŁOIK 790 G SZT PL,,szt.,POLSKA,5%,"10,05","10,56"
285,28,ORZECH LASKOWY BEZ ŁUPINY OP 5 KG PL,,KG,POLSKA,5%,"13,25","13,92"
286,,ORZECH LASKOWY W ŁUPINIE OP 5 KG PL,,KG,POLSKA,5%,"12,00","12,60"
287,,ORZECH WŁOSKI ŁUSKANY KG PL,,KG,POLSKA,5%,"35,25","37,02"
288,,ORZECH WŁOSKI W ŁUPINIE GRUBSZY KG PL,,KG,POLSKA,5%,"18,00","18,90"
289,,ORZECH WŁOSKI W ŁUPINIE KG PL,,KG,POLSKA,5%,"8,45","8,88"
290,29,PAPRYCZKA NADZIEWANA Z FETĄ OP 340 G PL,,SZT,POLSKA,5%,"15,60","16,38"
291,30,PAPRYKA KOKTAJLOWA 640 G SMAK TRADYCJI SZT PL,,SZT,POLSKA,5%,"8,85","9,30"
292,31,PAPRYKA KONSERWOWA 640 G SMAK TRADYCJI PL,,SZT,POLSKA,5%,"6,20","6,51"
293,32,PATISON  KONSERWOWY 640 G SMAK TRADYCJI PL,,SZT,POLSKA,5%,"6,60","6,93"
294,33,PESTKA DYNI ŁUSKANA KG PL,,KG,POLSKA,5%,"20,40","21,42"
295,34,PESTKA DYNI W ŁUPINIE KG PL,,KG,POLSKA,5%,"21,60","22,68"
296,38,PIERZGA SŁOIK 100 G PL ,,SZT,POLSKA ,5%,"29,00","30,45"
297,39,"PIKLE SŁOIK "" KOSZ NATURY ''  PL",,szt.,POLSKA,5%,"9,65","10,14"
298,40,PISTACJE OP 5 KG USA,,KG,USA,5%,"55,25","58,02"
299,41,PODGRZYBEK SUSZ KRAJANKA 20 G SZT PL,,szt.,POLSKA,5%,"5,75","6,04"
300,42,PODGRZYBEK SUSZ WIANEK 50 G SZT PL,,szt.,POLSKA,5%,"18,60","19,53"
301,44,"PRZYSMAK CYGAŃSKI SŁOIK 240 G ""KOSZ NATURY"" PL",,SZT,POLSKA,5%,"6,00","6,30"
302,45,PYŁEK PSZCZELI 200 G PL,,SZT,POLSKA,5%,"16,40","17,22"
303,47,PYŁEK PSZCZELI 450 G PL,,SZT,POLSKA,5%,"32,40","34,02"
304,48,RODZYNKA SUŁTANKA JASNA EXTRA KG IR,,KG,IRAN,5%,"16,80","17,64"
305,49,RODZYNKA SUŁTANKA KG PL,,KG,POLSKA,5%,"14,00","14,70"
306,50,"SAŁATKA  Z PATISONA SŁOIK "" KOSZ NATURY ''  PL",,szt.,POLSKA,5%,"7,20","7,56"
307,51,SAŁATKA Z PATISONA SŁOIK 520 G SMAK TRADYCJI  PL,,szt.,POLSKA,5%,"4,20","4,41"
308,52,"SAŁATKA Z ZIELONEGO OGÓRKA 640 G ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"7,20","7,56"
309,53,"SAŁATKA Z ZIELONEGO POMIDORA 640G ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"7,20","7,56"
310,54,SŁONECZNIK ŁUSKANY KG PL,,KG,POLSKA ,5%,"8,25","8,67"
311,55,"SMAROWIDŁO Z CZOSN.NIEDŹW ""GÓRALSKIE RARYTASY"" PL ",,SZT,POLSKA,8%,"20,80","22,47"
312,56,SOK Z ALOESU 200 ML PL,,SZT,POLSKA,23%,"7,30","8,98"
313,57,SOK Z ARONII 200 ML PL,,szt.,POLSKA,5%,"6,30","6,62"
314,,SOK Z CZARNEGO BZU 200 ML PL,,szt.,POLSKA ,5%,"8,30","8,72"
315,58,SOK Z KISZ. BURAKA 250 ML  PL,,szt.,POLSKA,5%,"2,65","2,79"
316,59,SOK Z KISZ. BURAKA 500 ML '' KOSZ NATURY '' PL,,szt.,POLSKA,5%,"5,45","5,73"
317,60,SOK Z KISZ. BURAKA 500 ML SMAK TRADYCJI PL,,szt.,POLSKA ,5%,"5,30","5,57"
318,61,SOK Z KURKUMY 200 ML PL,,szt.,POLSKA,8%,"9,65","10,43"
319,62,SOK Z ROKITNIKA 200 ML PL,,szt.,POLSKA,5%,"7,95","8,35"
320,63,SOK Z ŻURAWINY 200 ML PL,,szt.,POLSKA,5%,"8,85","9,30"
321,64,SOKI ZDROWE MULTI 300 ML PL,,szt.,POLSKA,5%,"5,45","5,73"
322,65,SOS DO KURCZAKA SŁOIK ''KOSZ NATURY'' PL,,SZT,POLSKA,8%,"6,45","6,97"
323,67,SOS NADWARCIAŃSKI SŁOIK ''KOSZ NATURY'' PL,,SZT,POLSKA,8%,"6,45","6,97"
324,68,"SOS PIRACKI 220 G SŁOIK ""KOSZ NATURY"" PL",,SZT,POLSKA,8%,"6,45","6,97"
325,69,"SOS TATARSKI 240 G SŁOIK ""KOSZ NATURY'' PL",,SZT,POLSKA,8%,"6,45","6,97"
326,70,"SOS Z CZOSNKU NIEDŹWIEDZIEGO 220G ""KOSZ NATURY"" PL",,SZT,POLSKA,8%,"6,45","6,97"
327,71,SYROP  430 ML KOSZ NATURY PL,,szt.,POLSKA,5%,"10,50","11,03"
328,72,"SYROP CZARNY BEZ 500 ML ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"12,85","13,50"
329,73,"SYROP IMBIROWY 500 ML ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"15,20","15,96"
330,74,"SYROP MALINOWY 500 ML PL ""KOSZ NATURY""",,szt.,POLSKA,5%,"15,20","15,96"
331,75,"SYROP WIŚNIOWY 500 ML PL ""KOSZ NATURY""",,szt.,POLSKA,5%,"12,85","13,50"
332,,"SYROP Z ARONI 500 ML ""KOSZ NATURY"" PL",,szt.,POLSKA,5%,"12,85","13,50"
333,,SYROP Z OWOCÓW LEŚNYCH 500 ml '' KOSZ NATURY '' PL,,szt.,POLSKA,5%,"12,85","13,50"
334,,SZCZAW SIEKANY 300 ML '' KOSZ NATURY '' PL,,SZT,POLSKA,5%,"6,00","6,30"
335,,ŚLIWKA SUSZONA BEZ PESTKI KG PL KLIMEK,,KG,POLSKA,5%,"23,95","25,15"
336,,ŚLIWKA SUSZONA PRUNES 10 KG CL,,KG,CHILE,5%,"24,05","25,26"
337,,ŚLIWKA WĘDZONA Z PESTKĄ KG PL KLIMEK,,KG,POLSKA,5%,"17,65","18,54"
338,76,ŻUR ŚLĄSKI 500 ML PL,,SZT,POLSKA,5%,"3,05","3,21"
339,77,ŻURAWINA SUSZONA KG CN,,KG,USA,5%,"22,85","24,00"
